name,owner_login,owner_type,language,stargazers_count,forks_count,open_issues_count,size_kb,license_name,has_wiki,is_fork,archived,created_at
Humanizer,Humanizr,Organization,C#,9868,1067,15,15760,NOASSERTION,False,False,False,2012-05-03T12:01:45Z
DnsServer,TechnitiumSoftware,Organization,C#,9852,783,180,8332,GPL-3.0,True,False,False,2017-10-29T10:56:47Z
RestSharp,restsharp,Organization,C#,9826,2300,37,41466,Apache-2.0,True,False,False,2009-11-16T02:01:45Z
MahApps.Metro,MahApps,Organization,C#,9824,2420,106,122439,MIT,True,False,False,2011-10-16T04:16:10Z
FluentValidation,FluentValidation,Organization,C#,9751,1275,4,20023,Apache-2.0,False,False,False,2009-12-20T19:17:03Z
Bogus,bchavez,User,C#,9732,537,91,6417,NOASSERTION,True,False,False,2015-06-06T18:28:14Z
Windows-Auto-Night-Mode,AutoDarkMode,Organization,C#,9689,309,71,62923,GPL-3.0,True,False,False,2018-11-17T21:19:37Z
wpfui,lepoco,Organization,C#,9629,997,452,46733,MIT,False,False,False,2021-07-24T23:09:19Z
yarp,dotnet,Organization,C#,9610,933,191,23420,MIT,True,False,False,2020-03-05T18:10:21Z
FluentTerminal,felixse,User,C#,9604,448,240,18893,GPL-3.0,True,False,False,2018-01-21T09:45:11Z
refit,reactiveui,Organization,C#,9567,784,3,18375,MIT,False,False,False,2013-07-22T20:11:57Z
LiteDB,litedb-org,Organization,C#,9462,1323,759,47072,MIT,True,False,False,2014-08-25T13:49:30Z
optimizerDuck,itsfatduck,User,C#,9446,396,13,14341,NOASSERTION,False,False,False,2025-10-31T10:44:47Z
SignalR,SignalR,Organization,C#,9401,2245,73,44685,NOASSERTION,True,False,False,2011-07-22T03:52:19Z
Il2CppDumper,Perfare,User,C#,9375,1910,154,1005,MIT,True,False,False,2016-12-30T18:29:45Z
machinelearning,dotnet,Organization,C#,9358,1947,768,102362,MIT,True,False,False,2018-05-03T16:20:42Z
git-credential-manager,git-ecosystem,Organization,C#,9261,2913,177,7587,NOASSERTION,False,False,False,2018-11-20T14:50:07Z
Unity3DTraining,XINCGer,User,C#,9135,2112,7,753878,MIT,True,False,False,2016-04-25T14:37:08Z
SteamAchievementManager,gibbed,User,C#,9041,886,256,221,Zlib,False,False,False,2017-11-08T02:25:16Z
LibreHardwareMonitor,LibreHardwareMonitor,Organization,C#,9021,1004,518,13673,MPL-2.0,True,False,False,2017-08-10T16:19:30Z
jynew,jynew,Organization,C#,8955,1886,42,5331482,NOASSERTION,True,False,False,2021-05-12T09:32:49Z
WeiXinMPSDK,JeffreySu,User,C#,8891,4342,218,157789,Apache-2.0,True,False,False,2013-01-11T13:52:44Z
BiliBiliToolPro,RayWangQvQ,User,C#,8812,1914,149,13525,GPL-3.0,True,False,False,2021-12-08T14:57:45Z
StabilityMatrix,LykosAI,Organization,C#,8753,598,163,147584,AGPL-3.0,True,False,False,2023-06-13T05:20:38Z
NETworkManager,BornToBeRoot,User,C#,8731,848,34,152241,GPL-3.0,False,False,False,2017-04-26T21:20:08Z
N_m3u8DL-RE,nilaoda,User,C#,8721,868,426,3768,MIT,True,False,False,2022-05-25T12:28:40Z
Ocelot,ThreeMammals,Organization,C#,8714,1685,57,8980,MIT,True,False,False,2016-06-29T20:35:24Z
BepInEx,BepInEx,Organization,C#,8612,889,381,5518,LGPL-2.1,True,False,False,2018-02-11T00:26:15Z
gitextensions,gitextensions,Organization,C#,8555,2206,596,160348,NOASSERTION,True,False,False,2008-12-06T09:18:59Z
ReactiveUI,reactiveui,Organization,C#,8536,1150,5,95042,MIT,False,False,False,2010-06-11T05:24:29Z
AspNetCoreDiagnosticScenarios,davidfowl,User,C#,8505,772,27,255,,True,False,False,2018-10-10T05:59:35Z
ZyperWinOptimize,ZyperWave,User,C#,8351,473,58,27468,,True,False,False,2025-08-05T01:46:41Z
AssetRipper,AssetRipper,Organization,C#,8297,958,157,451783,GPL-3.0,False,False,False,2021-07-12T03:52:18Z
MarkovJunior,mxgmn,User,C#,8184,349,9,14975,MIT,False,False,False,2022-06-01T12:27:02Z
C-Sharp,TheAlgorithms,Organization,C#,8181,1705,0,2060,GPL-3.0,False,False,False,2016-07-29T06:04:43Z
EntityComponentSystemSamples,Unity-Technologies,Organization,C#,8178,1724,67,745924,NOASSERTION,False,False,False,2018-03-17T08:56:44Z
OrchardCore,OrchardCMS,Organization,C#,8177,2588,850,315781,BSD-3-Clause,False,False,False,2014-11-19T22:29:26Z
Bili.Uwp,Richasy,User,C#,8135,486,199,139918,MIT,True,False,True,2021-05-30T00:52:25Z
blockchain,dvf,User,C#,8041,2790,133,127,MIT,True,False,False,2017-09-24T19:36:36Z
PixiEditor,PixiEditor,Organization,C#,8037,331,262,167162,LGPL-3.0,True,False,False,2018-10-09T19:11:51Z
serilog,serilog,Organization,C#,8036,863,19,76345,Apache-2.0,True,False,False,2013-02-14T11:44:03Z
ImageSharp,SixLabors,Organization,C#,8033,895,21,137071,NOASSERTION,True,False,False,2016-10-28T04:46:36Z
STranslate,STranslate,Organization,C#,7982,408,31,156864,MIT,True,False,False,2022-12-17T13:40:24Z
xdm,subhra74,User,C#,7916,1182,849,304146,GPL-2.0,True,False,False,2018-02-25T13:09:15Z
elsa-core,elsa-workflows,Organization,C#,7876,1522,775,122125,MIT,True,False,False,2018-10-01T19:43:12Z
ailab,microsoft,Organization,C#,7853,1388,84,103614,MIT,True,False,False,2018-07-23T22:40:54Z
stride,stride3d,Organization,C#,7811,1150,676,53808,MIT,False,False,False,2018-06-08T05:25:16Z
MassTransit,MassTransit,Organization,C#,7800,1975,1,54708,Apache-2.0,False,False,False,2010-07-16T13:21:43Z
btcpayserver,btcpayserver,Organization,C#,7749,2016,83,64421,MIT,False,False,False,2017-08-18T12:57:05Z
clean-code-dotnet,thangchung,User,C#,7734,1140,46,38169,MIT,True,False,False,2017-09-11T03:43:01Z
wpf,dotnet,Organization,C#,7726,1323,1669,71387,MIT,True,False,False,2018-10-19T01:55:23Z
ViVe,thebookisclosed,User,C#,7690,377,8,503,GPL-3.0,True,False,False,2019-09-19T18:34:38Z
Entitas,sschmid,User,C#,7671,1129,97,85683,MIT,True,False,False,2014-03-18T16:36:44Z
UIEffect,mob-sakai,User,C#,7634,948,8,41126,MIT,False,False,False,2017-02-27T13:49:29Z
Electron.NET,ElectronNET,Organization,C#,7597,740,9,8475,MIT,True,False,False,2017-10-03T12:30:29Z
LenovoLegionToolkit,BartoszCichecki,User,C#,7562,379,28,21070,GPL-3.0,False,False,True,2021-10-19T08:59:53Z
de4dot,de4dot,Organization,C#,7435,2809,9,5753,GPL-3.0,True,False,True,2011-09-20T01:50:28Z
OFGB,xM4ddy,User,C#,7427,243,8,74,Unlicense,False,False,False,2024-04-30T11:50:14Z
NSwag,RicoSuter,User,C#,7363,1359,2055,65376,MIT,True,False,False,2015-09-02T19:11:57Z
UniRx,neuecc,User,C#,7326,881,245,8416,MIT,True,False,True,2014-03-20T12:23:28Z
FlyOOBE,builtbybel,Organization,C#,7295,379,125,2545,MIT,True,False,False,2024-10-19T22:03:51Z
dlss-swapper,beeradmoore,User,C#,7263,217,142,13752,GPL-3.0,True,False,False,2021-08-07T00:33:57Z
nvidiaProfileInspector,Orbmu2k,User,C#,7198,387,244,2200,MIT,False,False,False,2016-03-26T18:53:58Z
reactive,dotnet,Organization,C#,7189,798,180,46383,MIT,True,False,False,2013-09-03T22:33:51Z
HandyControl,HandyOrg,Organization,C#,7183,1165,329,53583,MIT,True,False,False,2018-05-22T05:04:19Z
Prowlarr,Prowlarr,Organization,C#,7170,387,130,277219,GPL-3.0,False,False,False,2020-10-18T04:26:27Z
CAP,dotnetcore,Organization,C#,7111,1335,8,15699,MIT,True,False,False,2016-12-14T09:40:20Z
Nancy,NancyFx,Organization,C#,7093,1439,218,45465,MIT,True,False,True,2010-06-24T19:35:22Z
language-ext,louthy,User,C#,7082,449,15,25594,MIT,True,False,False,2014-11-16T23:49:58Z
quartznet,quartznet,Organization,C#,7077,1712,7,47824,Apache-2.0,False,False,False,2010-12-30T16:29:27Z
Parabolic,NickvisionApps,Organization,C#,7025,336,96,149963,MIT,True,False,False,2021-12-18T16:43:09Z
sharpkeys,randyrants,User,C#,6960,441,15,179,MS-PL,True,False,False,2017-04-12T15:33:02Z
ShadowsocksR-Windows,HMBSbige,User,C#,6939,1109,13,15582,GPL-3.0,True,False,True,2018-04-19T04:53:38Z
GameFramework,EllanJiang,User,C#,6865,1570,11,6767,MIT,False,False,False,2017-02-26T06:17:27Z
MailKit,jstedfast,User,C#,6857,867,10,26995,MIT,True,False,False,2013-12-07T04:07:06Z
Prism,PrismLibrary,Organization,C#,6841,1649,26,30872,NOASSERTION,True,False,False,2015-02-25T20:54:32Z
VPet,LorisYounger,User,C#,6778,676,27,1463048,Apache-2.0,True,False,False,2022-12-13T06:37:41Z
EquinoxProject,EduardoPires,User,C#,6777,1647,6,1759,MIT,True,False,False,2016-12-14T04:36:58Z
MessagePack-CSharp,MessagePack-CSharp,Organization,C#,6774,775,146,14986,NOASSERTION,False,False,False,2017-02-13T00:58:41Z
dotnet-starter-kit,fullstackhero,Organization,C#,6770,1999,26,16041,MIT,False,False,False,2021-08-20T06:43:02Z
ScottPlot,ScottPlot,Organization,C#,6738,1011,240,142638,MIT,False,False,False,2018-01-04T03:34:45Z
Harmony,pardeike,User,C#,6648,574,17,26212,MIT,True,False,False,2017-01-04T09:43:16Z
FASTER,microsoft,Organization,C#,6638,596,36,10053,MIT,True,False,False,2018-08-02T06:38:41Z
LittleBigMouse,mgth,User,C#,6610,282,15,311337,GPL-3.0,True,False,False,2015-02-07T13:30:07Z
Borderless-Gaming,andrewmd5,User,C#,6578,625,22,6906,GPL-2.0,True,False,False,2014-01-11T08:02:50Z
ToastFish,Uahh,User,C#,6554,506,122,51535,MIT,True,False,False,2021-05-03T08:38:08Z
NLog,NLog,Organization,C#,6545,1379,51,119191,BSD-3-Clause,True,False,False,2012-09-12T13:49:29Z
sbox-public,Facepunch,Organization,C#,6454,675,2400,23141,NOASSERTION,False,False,False,2025-11-24T08:18:33Z
openhardwaremonitor,openhardwaremonitor,Organization,C#,6446,1310,1092,2290,,False,False,False,2015-08-23T21:32:54Z
moq,devlooped,Organization,C#,6400,835,22,23282,NOASSERTION,True,False,False,2012-03-11T21:09:02Z
rails,rails,Organization,Ruby,58750,22383,1618,288949,MIT,False,False,False,2008-04-11T02:19:47Z
maybe,maybe-finance,Organization,Ruby,54286,5681,0,6891,AGPL-3.0,True,False,True,2024-01-01T22:23:46Z
jekyll,jekyll,Organization,Ruby,51660,10302,258,70994,MIT,True,False,False,2008-10-20T06:29:03Z
mastodon,mastodon,Organization,Ruby,50288,7491,4529,401728,AGPL-3.0,False,False,False,2016-02-22T15:01:25Z
huginn,huginn,Organization,Ruby,49923,4298,692,9631,MIT,True,False,False,2013-03-10T06:00:31Z
brew,Homebrew,Organization,Ruby,49480,11330,9,125698,BSD-2-Clause,False,False,False,2016-03-06T05:08:38Z
discourse,discourse,Organization,Ruby,47804,9014,235,1007701,GPL-2.0,False,False,False,2013-01-12T00:25:55Z
fastlane,fastlane,Organization,Ruby,42081,6027,669,84925,MIT,False,False,False,2014-12-02T17:00:38Z
devdocs,freeCodeCamp,Organization,Ruby,39428,2641,221,32977,MPL-2.0,False,False,False,2013-10-24T18:16:07Z
metasploit-framework,rapid7,Organization,Ruby,38959,14959,619,1226852,NOASSERTION,True,False,False,2011-08-30T06:13:20Z
engineering-blogs,kilimchoi,User,Ruby,38586,2036,151,1339,,True,False,False,2015-06-13T18:25:17Z
chatwoot,chatwoot,Organization,Ruby,36613,8867,1377,292267,NOASSERTION,True,False,False,2019-08-14T06:50:51Z
awesome-awesomeness,bayandin,User,Ruby,33660,3604,65,381,,False,False,False,2014-07-08T05:44:19Z
vagrant,hashicorp,Organization,Ruby,27206,4396,752,82684,NOASSERTION,True,False,False,2010-01-21T08:34:27Z
awesome-swift,matteocrippa,User,Ruby,26243,3142,12,7110,CC0-1.0,False,False,False,2014-07-10T14:04:09Z
gitlabhq,gitlabhq,Organization,Ruby,24546,5984,36,2840841,NOASSERTION,False,False,False,2011-10-02T16:25:27Z
devise,heartcombo,Organization,Ruby,24355,5474,235,5944,MIT,True,False,False,2009-09-16T12:15:12Z
ruby,ruby,Organization,Ruby,23709,5636,707,400629,NOASSERTION,True,False,False,2010-02-27T15:55:23Z
forem,forem,Organization,Ruby,22773,4179,133,1821492,AGPL-3.0,True,False,False,2016-11-13T23:02:13Z
homebrew-cask,Homebrew,Organization,Ruby,22194,11884,22,508427,BSD-2-Clause,False,False,False,2012-03-05T02:05:17Z
setup,lewagon,Organization,Ruby,19622,1576,1,27234,,False,False,False,2014-04-06T09:25:02Z
docuseal,docusealco,Organization,Ruby,18484,1850,120,7932,AGPL-3.0,False,False,False,2023-07-03T19:54:54Z
postal,postalserver,Organization,Ruby,16797,1286,95,3476,MIT,False,False,False,2017-04-19T12:04:57Z
openproject,opf,Organization,Ruby,16056,3471,236,2922952,GPL-3.0,False,False,False,2012-11-28T09:59:11Z
spree,spree,Organization,Ruby,15679,5298,137,309273,BSD-3-Clause,False,False,False,2008-03-10T14:45:35Z
homebrew-core,Homebrew,Organization,Ruby,15551,13830,95,1217884,BSD-2-Clause,False,False,False,2016-03-01T06:58:36Z
CocoaPods,CocoaPods,Organization,Ruby,14831,2679,837,98379,NOASSERTION,True,False,False,2011-08-14T00:10:53Z
quine-relay,mame,User,Ruby,14596,567,18,26762,,True,False,False,2013-07-15T13:29:20Z
kamal,basecamp,Organization,Ruby,14570,750,148,3279,MIT,True,False,False,2023-01-07T14:32:08Z
awesome-stock-resources,neutraltone,User,Ruby,14525,818,73,791,CC0-1.0,True,False,False,2015-10-31T15:45:23Z
gollum,gollum,Organization,Ruby,14323,1562,91,137814,MIT,True,False,False,2010-03-29T18:30:53Z
tmuxinator,tmuxinator,Organization,Ruby,13718,626,97,1020,MIT,False,False,False,2010-12-10T21:49:50Z
linguist,github-linguist,Organization,Ruby,13683,5382,225,42297,MIT,False,False,False,2011-05-09T22:53:13Z
diaspora,diaspora,Organization,Ruby,13652,2864,425,117798,AGPL-3.0,True,False,False,2010-09-15T05:20:04Z
fluentd,fluent,Organization,Ruby,13582,1405,135,21302,Apache-2.0,True,False,False,2011-06-19T08:41:40Z
sidekiq,sidekiq,Organization,Ruby,13554,2482,22,15180,NOASSERTION,True,False,False,2012-01-16T23:17:27Z
capistrano,capistrano,Organization,Ruby,12993,1739,74,4655,MIT,False,False,False,2009-02-26T16:14:04Z
rubocop,rubocop,Organization,Ruby,12895,3138,153,55018,MIT,False,False,False,2012-04-21T10:09:58Z
sinatra,sinatra,Organization,Ruby,12449,2069,45,7873,MIT,False,False,False,2009-01-14T01:27:30Z
ubicloud,ubicloud,Organization,Ruby,12261,586,97,26221,AGPL-3.0,True,False,False,2023-01-17T19:29:00Z
faker,faker-ruby,Organization,Ruby,11935,3216,34,15052,MIT,True,False,False,2008-12-24T17:20:37Z
liquid,Shopify,Organization,Ruby,11875,1539,425,6568,MIT,True,False,False,2008-05-08T15:27:26Z
remote-working,greatghoul,User,Ruby,11750,892,1,2236,MIT,False,False,False,2013-10-22T03:17:29Z
fpm,jordansissel,User,Ruby,11505,1065,791,3135,NOASSERTION,True,False,False,2011-01-03T20:07:59Z
Learning-SICP,DeathKing,User,Ruby,11271,1526,1,9088,,True,False,False,2012-11-14T13:43:27Z
dawarich,Freika,User,Ruby,10355,374,150,65816,AGPL-3.0,True,False,False,2024-03-24T19:46:00Z
capybara,teamcapybara,Organization,Ruby,10173,1468,22,12757,MIT,False,False,False,2009-11-04T22:19:17Z
grape,ruby-grape,Organization,Ruby,10008,1231,236,8223,MIT,False,False,False,2010-08-02T14:25:08Z
sure,we-promise,Organization,Ruby,9775,451,497,96495,AGPL-3.0,True,False,False,2025-07-23T04:13:55Z
wpscan,wpscanteam,Organization,Ruby,9760,1344,0,59904,NOASSERTION,True,False,False,2012-07-11T20:27:47Z
activeadmin,activeadmin,Organization,Ruby,9708,3326,30,16816,MIT,True,False,False,2010-04-15T14:26:03Z
gumroad,antiwork,Organization,Ruby,9672,2034,11,698514,MIT,False,False,False,2025-04-03T07:22:41Z
guides,thoughtbot,Organization,Ruby,9560,1347,11,1036,,False,False,False,2012-07-27T03:15:44Z
resque,resque,Organization,Ruby,9476,1656,82,2700,MIT,True,False,False,2009-08-12T00:27:35Z
how-to-contribute-to-open-source,freeCodeCamp,Organization,Ruby,9335,1862,95,777,CC-BY-SA-4.0,False,False,False,2016-09-25T22:01:22Z
octopress,imathis,User,Ruby,9234,2552,243,170801,,True,False,False,2009-10-18T21:41:32Z
paperclip,thoughtbot,Organization,Ruby,9014,2409,53,3579,NOASSERTION,True,False,True,2008-04-10T19:58:20Z
bourbon,thoughtbot,Organization,Ruby,9001,856,0,3159,MIT,False,False,True,2011-04-23T15:41:20Z
pghero,ankane,User,Ruby,8922,478,5,2384,MIT,False,False,False,2014-07-21T09:56:02Z
whenever,javan,User,Ruby,8857,715,84,582,MIT,True,False,False,2009-02-16T03:19:48Z
carrierwave,carrierwaveuploader,Organization,Ruby,8775,1647,42,5291,,True,False,False,2008-08-28T18:39:49Z
community,community,Organization,Ruby,8747,4393,0,735,CC-BY-4.0,False,False,False,2020-10-06T00:30:24Z
kaminari,kaminari,Organization,Ruby,8670,1073,75,1568,MIT,True,False,False,2011-02-06T08:07:20Z
pundit,varvet,Organization,Ruby,8521,641,13,793,MIT,True,False,False,2012-11-04T09:20:19Z
chef,chef,Organization,Ruby,8235,2520,408,395066,Apache-2.0,True,False,False,2009-01-15T20:40:48Z
simple_form,heartcombo,Organization,Ruby,8228,1294,38,2877,MIT,True,False,False,2009-12-28T14:23:48Z
fizzy,basecamp,Organization,Ruby,8183,1183,66,62238,NOASSERTION,False,False,False,2024-06-21T15:43:29Z
factory_bot,thoughtbot,Organization,Ruby,8170,2554,80,4235,MIT,True,False,False,2008-06-03T13:55:37Z
omniauth,omniauth,Organization,Ruby,8101,975,105,3071,MIT,True,False,False,2010-03-30T20:34:32Z
rails_admin,railsadminteam,Organization,Ruby,7956,2230,196,22065,MIT,True,False,False,2010-08-01T17:01:00Z
puppet,puppetlabs,Organization,Ruby,7926,2209,98,90452,Apache-2.0,True,False,False,2010-09-14T19:26:44Z
puma,puma,Organization,Ruby,7914,1489,110,12988,BSD-3-Clause,False,False,False,2011-09-23T02:26:08Z
scientist,github,Organization,Ruby,7754,504,15,246,MIT,False,False,False,2014-02-05T15:58:43Z
github-changelog-generator,github-changelog-generator,Organization,Ruby,7537,843,129,2486,MIT,True,False,False,2014-10-31T14:06:48Z
jazzy,realm,Organization,Ruby,7379,414,76,91695,MIT,True,False,False,2014-06-06T05:52:11Z
bullet,flyerhzm,User,Ruby,7337,456,7,1755,MIT,True,False,False,2009-08-13T15:47:31Z
brakeman,presidentbeef,User,Ruby,7267,776,117,46431,NOASSERTION,True,False,False,2010-08-27T00:00:58Z
middleman,middleman,Organization,Ruby,7111,753,19,23678,MIT,False,False,False,2009-07-27T21:41:11Z
paper_trail,paper-trail-gem,Organization,Ruby,7028,908,7,3936,MIT,True,False,False,2009-05-27T15:20:55Z
dotfiles,skwp,User,Ruby,6970,1354,4,2937,BSD-2-Clause,True,False,False,2011-11-17T22:01:19Z
nodejs-learning-guide,chyingp,User,Ruby,6864,1201,11,1166,NOASSERTION,True,False,False,2016-11-03T14:35:28Z
better_errors,BetterErrors,Organization,Ruby,6861,431,68,1494,MIT,True,False,False,2012-12-08T11:02:18Z
autoskills,midudev,User,Ruby,6846,614,32,8210,NOASSERTION,True,False,False,2026-03-25T10:25:34Z
pry,pry,Organization,Ruby,6834,610,125,8501,NOASSERTION,True,False,False,2010-12-07T08:10:47Z
WhatWeb,urbanadventurer,User,Ruby,6826,1009,51,11121,GPL-2.0,True,False,False,2010-09-30T10:00:30Z
canvas-lms,instructure,Organization,Ruby,6800,3016,467,2263312,AGPL-3.0,True,False,False,2011-02-01T00:08:40Z
mailcatcher,sj26,User,Ruby,6776,605,44,1007,MIT,False,False,False,2010-10-25T01:29:06Z
dotenv,bkeepers,User,Ruby,6764,515,18,728,MIT,False,False,False,2012-07-24T03:38:51Z
searchkick,ankane,User,Ruby,6720,761,9,3271,MIT,False,False,False,2013-07-15T01:44:33Z
css-only-chat,kkuchta,User,Ruby,6590,263,14,21,MIT,True,False,False,2019-05-07T14:32:58Z
lolcat,busyloop,Organization,Ruby,6573,232,33,533,BSD-3-Clause,False,False,False,2011-08-10T13:33:42Z
chartkick,ankane,User,Ruby,6528,562,7,2066,MIT,False,False,False,2013-05-07T07:39:38Z
geocoder,alexreisner,User,Ruby,6447,1200,54,3173,MIT,True,False,False,2009-04-15T16:38:04Z
guard,guard,Organization,Ruby,6438,493,67,4040,MIT,True,False,False,2010-08-02T16:26:44Z
hanami,hanami,Organization,Ruby,6406,553,35,27291,MIT,True,False,False,2013-08-09T15:24:44Z
friendly_id,norman,User,Ruby,6225,591,31,4069,MIT,True,False,False,2008-04-18T13:16:06Z
cancan,ryanb,User,Ruby,6204,771,244,648,MIT,True,False,True,2009-11-17T01:04:45Z
foreman,ddollar,User,Ruby,6160,627,72,1228,MIT,True,False,False,2010-05-18T00:53:45Z
dnsmasq-china-list,felixonmars,User,Ruby,6123,953,48,422819,NOASSERTION,True,False,False,2013-06-02T03:10:59Z
vcr,vcr,Organization,Ruby,6074,512,87,3534,NOASSERTION,True,False,False,2010-02-25T07:16:00Z
markup,github,Organization,Ruby,6045,3374,26,980,MIT,False,False,False,2009-10-31T01:02:46Z
synx,venmo,Organization,Ruby,6038,264,56,18385,MIT,True,False,False,2014-04-29T20:28:39Z
redmine,redmine,Organization,Ruby,6030,2466,3,105550,NOASSERTION,False,False,False,2012-11-19T22:47:09Z
progit,progit,Organization,Ruby,5976,2360,19,33201,,True,False,True,2009-07-27T04:52:25Z
faraday,lostisland,Organization,Ruby,5952,1027,82,3455,MIT,True,False,False,2009-12-10T17:14:55Z
wayback-machine-downloader,hartator,User,Ruby,5937,810,197,164,NOASSERTION,True,False,False,2015-07-25T23:45:34Z
httparty,jnunemaker,User,Ruby,5898,973,50,1627,MIT,False,False,False,2008-07-28T20:55:11Z
zammad,zammad,Organization,Ruby,5897,1055,452,1067731,AGPL-3.0,False,False,False,2012-04-02T08:50:33Z
ransack,activerecord-hackery,Organization,Ruby,5861,820,156,43993,MIT,False,False,False,2011-03-31T00:34:25Z
concurrent-ruby,ruby-concurrency,Organization,Ruby,5829,418,54,11189,NOASSERTION,False,False,False,2013-07-23T12:19:51Z
dependabot-core,dependabot,Organization,Ruby,5763,1516,1536,126444,MIT,False,False,False,2017-06-02T12:23:31Z
rack-attack,rack,Organization,Ruby,5760,345,20,985,MIT,True,False,False,2012-07-29T02:19:18Z
fast-ruby,fastruby,Organization,Ruby,5735,371,46,1414,,True,False,False,2014-10-13T11:19:28Z
maximum-awesome,square,Organization,Ruby,5698,952,35,400,NOASSERTION,False,False,False,2013-06-18T00:14:21Z
danger,danger,Organization,Ruby,5689,488,165,3603,MIT,False,False,False,2015-09-29T05:54:39Z
cancancan,CanCanCommunity,Organization,Ruby,5683,628,91,3689,MIT,False,False,False,2014-02-19T18:26:23Z
